Chris Jedi-1,785.6-1.073-1,389.8--395.9
SYML-1,785.5-1.678-1,705.5-1,616.4-80.0
Leo Santana-1,785.1-1.274-1,124.9-580.7-660.2
RIN-1,784.6-0.618-1,537.1-1,324.8-247.5
Jack Ã-1,784.2-0.277-1,784.2--
Chicago-1,783.8-1.052-1,783.8-1,779.9-
Kidz Bop Kids-1,783.7-0.724-1,783.7-1,783.3-
The Temptations-1,782.8-0.885-1,738.3-1,731.8-44.5
AlunaGeorge-1,781.4-0.356-443.6-213.5-1,337.9
Dreamville-1,781.3-0.961-1,627.3--154.1
INNA-1,781.2-1.067-1,313.0-812.3-468.1
Supertramp-1,781.0--1,781.0-1,778.7-
I Prevail-1,779.5-0.993-1,721.9-1,528.7-57.6
Caifanes-1,779.1-1.241-1,779.1-1,779.1-
Riton-1,777.6-0.682-1,714.4-2.0-63.2
RocÃ­o DÃºrcal-1,775.3-1.291-1,722.5-1,335.6-52.8
Beck-1,773.6-0.631-1,621.6-1,583.8-152.0
INXS-1,773.6-1.271-1,753.2-1,744.1-20.4
James Taylor-1,773.3-0.851-1,589.0-1,530.7-184.3
Rusherking-1,772.4-2.181-705.7-144.9-1,066.8
LP-1,771.9-0.813-1,703.9-1,676.9-68.0
Jarabe De Palo-1,770.9-0.778-1,736.4-1,574.2-34.5
LSD-1,770.8-0.518---1,770.8
Bruno Martini-1,767.2-0.543-385.8-43.1-1,381.4
Novo Amor-1,767.2-1.774-1,764.8-1,391.5-2.4
Matisse-1,767.2-0.757-1,548.4-801.3-218.8
The All-American Rejects-1,766.0-0.679-1,766.0-1,766.0-
The Living Tombstone-1,764.1-2.081-1,757.6-1,180.7-6.5
Anthony Ramos-1,763.0-0.663-102.9-90.9-1,660.1
J Hus-1,761.9-0.995-1,308.2-838.5-453.7
Mohit Chauhan-1,760.7-2.393-795.1-419.5-965.5
PEDRO SAMPAIO-1,759.6-0.705-1,375.1-464.9-384.5
Kid Rock-1,758.8-0.666-1,558.1-1,329.3-200.7
grandson-1,758.8-0.643-1,600.4-1,437.6-158.4
Masego-1,758.8-1.151-1,366.2-471.3-392.7
Brando-1,757.6-0.748-240.6-173.0-1,517.0
Godsmack-1,757.4-0.804-1,757.4-1,757.4-
88rising-1,757.1-0.703-1,553.8--203.2
Def Leppard-1,756.4-0.982-1,748.2-1,734.8-8.1
Mc Livinho-1,756.0-1.314-1,320.4-276.9-435.5
Sam Cooke-1,755.9-0.965-1,750.4-1,699.9-5.5
JP Saxe-1,754.9-0.825-1,665.6-391.1-89.3
Vishal Dadlani-1,753.7-2.285-554.8-115.2-1,198.9
HARDY-1,752.4-1.994-1,340.7-885.0-411.7
Lindsey Stirling-1,750.7-0.786-1,397.8-1,170.4-352.9
Maite Perroni-1,750.1-2.460-343.6-76.1-1,406.5
Miguel BosÃ©-1,749.3-0.844-1,546.0-1,082.2-203.3
Mrs. GREEN APPLE-1,748.0-2.626-1,748.0-1,524.1-
Ãejo-1,747.6-1.759-588.0-164.2-1,159.6
A Tribe Called Quest-1,746.8-0.800-1,745.8-1,291.9-0.9
YBN Nahmir-1,746.6-0.481-1,259.1-885.8-487.4
Agust D-1,745.3-1.944-1,745.3-1,167.3-
Darius Rucker-1,743.9-0.725-1,677.6-1,631.0-66.3
Duke Dumont-1,741.6-0.753-1,702.5-840.4-39.2
PolimÃ¡ Westcoast-1,740.4-1.073-1,113.3-52.0-627.2
Juanka-1,738.4-0.675-154.3-70.7-1,584.1
Billy Currington-1,737.7-0.632-1,688.5-1,680.4-49.2
Coi Leray-1,736.6-2.118-857.7-561.5-879.0
ValentÃ­n Elizalde-1,736.6-1.162-1,731.3-1,711.0-5.3
Coez-1,732.0-1.066-1,146.9-1,018.2-585.1
Jake Owen-1,729.2-0.557-1,656.9-1,616.4-72.3
Duran Duran-1,728.9-0.942-1,728.9-1,695.3-
Sunidhi Chauhan-1,727.3-2.318-405.7-99.3-1,321.6
Maggie Lindemann-1,726.9-0.406-1,428.7-485.3-298.2
Bas-1,726.4-0.604-820.0-143.6-906.4
XamÃ£-1,724.6-0.985-819.5-7.0-905.1
Killswitch Engage-1,724.1-0.843-1,638.8-1,605.3-85.3
Bryce Vine-1,723.7-0.435-1,436.0-1,068.0-287.7
August Alsina-1,722.6-0.302-1,100.3-486.3-622.3
Cypress Hill-1,720.8-0.791-1,700.5-1,374.4-20.4
Soundgarden-1,719.7-0.820-1,719.7-1,715.1-
DRAM-1,719.1-0.260-1,229.1-224.4-490.0
Craig David-1,718.7-0.473-1,388.0-914.3-330.7
Okieriete Onaodowan-1,716.7-0.625-123.4--1,593.4
Paloma Faith-1,716.7-0.830-1,258.0-1,103.5-458.7
Kordhell-1,716.3-2.329-1,556.9-1,415.8-159.4
Headie One-1,710.1-0.762-1,109.8-304.9-600.3
Ana Gabriel-1,709.0-1.352-1,669.7-1,598.8-39.3
Dillon Francis-1,708.2-0.413-1,207.3-122.9-500.9
Alle Farben-1,707.2-0.456-1,213.3-175.4-493.9
Los Legendarios-1,705.6-0.387-650.3--1,055.3
Shankar Mahadevan-1,702.7-2.656-887.4-489.0-815.3
El Komander-1,700.0-2.014-1,666.6-1,567.9-33.4
Ovy On The Drums-1,699.4-2.255-731.2-6.7-968.2
Young the Giant-1,698.5-0.874-1,698.5-1,690.2-
Neil Diamond-1,697.9-0.798-1,695.8-1,660.1-2.1
NOTD-1,694.7-0.417-1,452.2--242.5
Waylon Jennings-1,693.9-0.900-1,159.4-550.6-534.6
Diljit Dosanjh-1,691.7-4.078-1,488.9-1,154.3-202.8
No Doubt-1,690.4-0.869-1,689.9-1,547.5-0.5
Virlan Garcia-1,690.1-0.906-1,654.9-1,513.8-35.2
BENEE-1,689.2-0.578-1,428.4-658.7-260.7
Tito "El Bambino"-1,687.9-1.157-1,391.9-589.1-295.9
MIKA-1,687.3-0.681-1,621.9-1,451.0-65.5
Azet-1,686.5-0.749-1,296.0-522.7-390.6
V-1,685.4-0.313-1,685.4-1,495.1-
j-hope-1,685.1-1.339-1,566.9-1,174.1-118.2
Grupo Bryndis-1,684.7-1.374-1,652.2-1,510.5-32.6
Carpenters-1,683.9-1.652-1,683.9-1,617.7-
London Symphony Orchestra-1,683.5-0.998-35.3-7.3-1,648.3
Tom Misch-1,681.4-0.609-1,311.7-446.4-369.7
Emmanuel-1,681.3-0.953-1,632.8-1,527.7-48.4
Petit Biscuit-1,681.0-0.323-1,612.0-1,270.1-68.9
BLANCO-1,679.5-1.111-1,105.5-872.1-574.1
Fred again..-1,679.3-3.317-1,463.1-437.6-216.2
Air Supply-1,679.3-1.129-1,678.5-1,670.9-0.8
BIA-1,678.3-1.232-462.2-190.1-1,216.1
Sofi Tukker-1,677.8-0.996-1,252.6-742.5-425.2
Khruangbin-1,676.2-1.153-1,578.7-1,116.2-97.6
Pailita-1,674.9-1.591-562.0-75.5-1,112.9
Jimmy Eat World-1,674.6-0.875-1,674.6-1,649.9-
Matchbox Twenty-1,672.2-0.792-1,672.2-1,671.5-
Los Fabulosos Cadillacs-1,672.0-0.980-1,668.8-1,668.8-3.1
Julio Iglesias-1,671.8-1.010-1,572.1-1,301.9-99.8
Smokepurpp-1,671.4-0.217-1,181.5-534.4-489.9
La Santa Grifa-1,670.7-2.019-1,519.2-1,379.5-151.5
Damian Marley-1,670.5-0.622-920.9-497.0-749.6
Showtek-1,670.3-0.375-600.5-119.6-1,069.8
Omar Varela-1,669.4-0.892-28.4-2.5-1,640.9
HONNE-1,669.3-0.412-1,575.2-867.6-94.0
Manuel Medrano-1,666.2-1.523-1,487.1-1,357.1-179.1
Jamiroquai-1,663.3-0.774-1,652.3-1,592.6-10.9
RM-1,661.6-1.343-1,128.2-545.5-533.4
Coolio-1,660.0-1.063-1,655.9-128.7-4.1
Kenny Rogers-1,659.6-1.271-1,256.2-1,050.1-403.3
FrÃ©dÃ©ric Chopin-1,659.4-0.906-1,657.7--1.7
London Grammar-1,657.1-0.565-1,391.3-1,279.6-265.8
Genesis-1,656.9-0.864-1,656.9-1,650.2-
The Head And The Heart-1,656.8-0.478-1,656.8-1,656.8-
Patrick Watson-1,654.4-1.563-1,102.2-1,079.3-552.2
Duelo-1,654.2-1.446-1,583.0-1,582.5-71.2
Bedoes 2115-1,652.3-0.836-915.3-17.8-736.9
Tom Grennan-1,650.2-0.796-987.5-958.6-662.7
Ashe-1,649.9-1.378-1,421.3-879.9-228.6
aespa-1,649.1-3.422-1,635.1-1,594.0-14.0
FMK-1,647.3-2.206-848.1-224.9-799.2
Belinda-1,645.4-0.733-356.1-330.1-1,289.3
Nikhita Gandhi-1,644.2-2.101-34.1-5.6-1,610.2
GROUPLOVE-1,641.8-2.102-1,624.0-1,600.7-17.7
Kenny Loggins-1,636.8-0.753-1,597.6-1,548.0-39.2
Elderbrook-1,635.4-0.918-914.1-565.8-721.3
Tony Dize-1,635.3-1.759-996.7-321.8-638.6
Yo-Yo Ma-1,635.1-0.760-17.6-6.8-1,617.5
Kany GarcÃ­a-1,633.9-2.363-1,490.4-870.9-143.5
Los AutÃ©nticos Decadentes-1,632.8-0.757-1,590.1-962.5-42.7
Keala Settle-1,631.7-0.460-825.4-17.7-806.3
Survivor-1,630.8-0.859-1,630.8-1,630.8-
Davido-1,629.2-2.131-882.9-435.4-746.3
Roberto Carlos-1,629.2-1.043-1,601.4-1,489.6-27.8
Ghostface Killah-1,628.0-0.630-241.3-58.2-1,386.8
Tayc-1,625.7-1.468-1,276.1-989.5-349.6
American Authors-1,625.2-0.603-1,608.4-1,566.9-16.8
The Doobie Brothers-1,625.0-0.803-1,625.0-1,572.7-
Takeoff-1,624.3-1.394-534.3-518.5-1,090.0
Masked Wolf-1,623.9-0.607-1,557.6-1,320.3-66.2
Yo Yo Honey Singh-1,620.7-3.260-1,224.0-706.1-396.7
William Singe-1,619.2-0.313-605.7-589.7-1,013.6
Los Plebes del Rancho de Ariel Camacho-1,618.3-0.711-1,599.0-1,344.2-19.2
Farid Bang-1,617.6-0.573-1,005.3-349.3-612.3
Pablo Chill-E-1,617.5-1.437-472.2-162.9-1,145.3
Mike BahÃ­a-1,617.4-0.712-1,182.8-514.4-434.6
Billy Idol-1,617.0-1.139-1,552.5-1,538.7-64.5
The Kinks-1,616.6-0.622-1,616.6-1,616.6-
Bushido-1,615.8-0.509-1,420.5-820.0-195.3
KayBlack-1,615.2-3.137-1,241.3-22.9-373.9
BIGBANG-1,614.3-0.680-1,614.3-1,608.9-
Tulsi Kumar-1,614.0-1.751-325.4-44.1-1,288.7
Josh A-1,613.8-0.481-1,523.5-603.2-90.3
Pooh Shiesty-1,613.4-1.134-961.8-252.9-651.6
The Wombats-1,613.2-0.407-1,592.4-1,478.8-20.7
Lacrim-1,612.8-0.711-1,253.6-690.5-359.2
Jack & Jack-1,612.5-0.258-668.3-665.1-944.3
LeÃ³n Larregui-1,611.6-1.189-1,450.1-1,388.2-161.5
Fuse ODG-1,611.4-0.366-339.9-96.6-1,271.5
MK-1,610.9-0.916-954.5-265.9-656.4
Stone Temple Pilots-1,610.5-0.835-1,610.5-1,610.5-
Ariel Camacho y Los Plebes Del Rancho-1,610.0-0.958-1,609.2-1,374.5-0.8
070 Shake-1,608.0-1.803-463.7-299.9-1,144.3
Boyz II Men-1,607.7-0.823-1,421.2-1,192.7-186.5
Bonobo-1,607.3-0.530-1,540.1-993.3-67.2
AnnenMayKantereit-1,606.4-0.860-1,551.0-1,269.2-55.4
Nicky Romero-1,604.8-0.435-751.4-219.9-853.4
Mr Eazi-1,604.4-0.443-513.9-162.3-1,090.5
Phillipa Soo-1,603.8-0.650-751.6-177.0-852.3
Isaiah Rashad-1,603.1-0.959-1,436.0-759.9-167.1
Chris Tomlin-1,602.7-0.803-1,480.5-1,251.8-122.2
The Chicks-1,600.5-0.698-1,418.7-1,418.7-181.8
Foals-1,599.6-0.456-1,579.2-1,480.3-20.3
Cardenales De Nuevo LeÃ³n-1,596.1-1.527-1,595.8-1,583.1-0.3
The-Dream-1,595.9-0.558-549.6-370.9-1,046.3
Steely Dan-1,592.8-0.787-1,592.1-1,591.1-0.7
Deep Purple-1,592.4-0.683-1,592.4-1,591.6-
Death Cab for Cutie-1,591.4-0.476-1,554.7-1,526.0-36.7
Russ Millions-1,590.7-0.955-934.1-317.1-656.6
Brett Eldredge-1,590.7-1.301-1,535.2-1,341.7-55.5
Stone Sour-1,588.6-0.515-1,588.6-1,576.5-
Ana Mena-1,587.1-0.925-657.9-191.3-929.2
Disciples-1,586.2-0.408-385.0-289.6-1,201.1
Chalino Sanchez-1,585.9-1.031-1,584.0-639.4-1.9
Heuss L'enfoirÃ©-1,585.6-0.973-941.8-368.2-643.8
MÃ¤go de Oz-1,581.1-0.997-1,581.1-1,545.0-
Eden MuÃ±oz-1,580.3-3.326-1,160.1-872.7-420.3
Fabri Fibra-1,579.6-0.601-770.7-472.5-808.9
Popcaan-1,578.6-0.623-695.0-450.6-883.6
Kenia OS-1,577.5-3.076-1,304.4-1,184.7-273.1
Louis The Child-1,576.4-0.282-1,366.4-65.5-210.0
Far East Movement-1,576.4-0.645-1,278.5-6.4-297.9
Asking Alexandria-1,576.3-0.651-1,523.2-1,456.9-53.1
Sofia Carson-1,575.6-0.610-678.0-376.3-897.6
Crookers-1,574.6-0.861-58.8-9.9-1,515.8
Charles Ans-1,571.9-1.156-958.4-514.9-613.4
Mario-1,569.8-0.788-1,518.2-1,437.7-51.6
Omar Montes-1,568.7-0.845-743.7-34.8-825.0
Veigh-1,568.5-4.213-1,145.2-12.9-423.2
LegiÃ£o Urbana-1,568.4-0.963-1,568.4-1,566.8-
Sheck Wes-1,567.7-0.554-1,212.6-1,212.6-355.2
B Praak-1,565.5-2.341-1,025.3-245.9-540.3
Shubh-1,565.0-3.720-1,565.0-1,345.2-
Eyedress-1,564.6-2.942-1,503.1-1,180.5-61.5
BabasÃ³nicos-1,563.9-1.152-1,557.5-1,554.7-6.4
Antonio Aguilar-1,563.9-1.089-1,489.8-1,410.2-74.1
Edwin Luna y La Trakalosa de Monterrey-1,563.5-0.860-1,523.5-1,380.2-40.0
Snow-1,561.2-0.379-126.4-121.9-1,434.9
MERO-1,560.5-0.690-1,095.3-845.9-465.2
Rahat Fateh Ali Khan-1,559.3-1.968-994.1-360.3-565.2
Veronica Maggio-1,558.8-0.553-1,405.8-1,315.4-153.0
AntÃ´nio Carlos Jobim-1,557.9-1.043-726.5-562.7-831.4
The Drifters-1,557.7-1.340-1,550.6-1,514.9-7.1
Phoenix-1,557.3-0.544-1,552.3-1,511.8-5.0
shy martin-1,557.2-0.276-523.1-492.0-1,034.0
Los Invasores De Nuevo LeÃ³n-1,556.9-1.143-1,541.9-1,472.3-15.0
Grateful Dead-1,556.4-4.493-1,551.6-1,513.8-4.8
AWOLNATION-1,555.7-0.368-1,519.5-1,420.3-36.2
DVBBS-1,554.5-0.312-1,269.2-132.0-285.3
Rvfv-1,554.2-1.711-1,177.6-226.6-376.6
Nico & Vinz-1,552.1-0.522-1,333.4-1,137.1-218.7
Jay Sean-1,550.9-0.711-1,406.8-306.1-144.1
Dave Matthews Band-1,550.8-0.461-1,550.8-1,547.4-
Mc Kevin-1,550.2-2.046-1,063.5-230.3-486.6
IVE-1,549.9-3.120-1,549.9-1,549.9-
FKJ-1,549.6-0.789-1,056.6-634.4-492.9
Smash Mouth-1,548.5-0.659-1,545.1-1,522.9-3.3
Ray Charles-1,547.8-1.120-1,460.6-1,335.5-87.2
Yiruma-1,547.1-0.691-1,545.3-1,527.1-1.9
Felipe Amorim-1,546.8-2.841-1,087.7-771.7-459.1
Erykah Badu-1,546.5-0.818-1,230.8-1,146.8-315.7
BlocBoy JB-1,546.2-0.212-1,217.2-120.1-329.0
Smino-1,546.1-0.751-961.5-593.7-584.6
Josylvio-1,543.1-0.448-977.0-431.4-566.1
Alejandra Guzman-1,543.1-0.956-1,243.4-1,138.1-299.6
Alexis y Fido-1,538.4-0.544-1,259.6-811.4-278.7
Alligatoah-1,538.2-0.972-1,377.7-1,131.8-160.6
Simply Red-1,537.6-0.823-1,536.8-1,471.9-0.9
Leonard Cohen-1,537.6-0.566-1,534.7-1,494.6-2.9
LE SSERAFIM-1,536.9-4.339-1,536.9-1,363.8-
Fitz and The Tantrums-1,535.8-0.723-1,493.2-1,473.7-42.6
Creed-1,534.5-1.160-1,534.5-1,534.5-
Rainbow Kitten Surprise-1,534.4-0.951-1,534.4-1,533.9-
Sheff G-1,534.3-0.972-1,121.3-522.1-413.0
Hamza-1,533.7-1.269-965.2-617.2-568.5
ZÃ© Vaqueiro-1,533.5-0.686-1,045.9-966.4-487.5
C-Kan-1,532.6-1.497-1,149.6-504.8-383.0
JosÃ© GonzÃ¡lez-1,531.9-0.667-1,433.3-1,404.1-98.6
Cults-1,530.0-1.335-949.3-947.3-580.7
George Harrison-1,528.9-0.724-1,527.5-1,527.0-1.4
Capital Cities-1,528.4-0.761-1,526.7-1,456.9-1.7
Good Charlotte-1,527.8-0.609-1,483.1-1,472.9-44.7
Jaani-1,527.2-2.698-81.2-0.3-1,446.0
Roy Woods-1,527.2-0.395-1,376.8-763.9-150.3
Ãngela Aguilar-1,525.1-1.742-752.7-354.4-772.3
Still Woozy-1,524.5-0.799-1,434.6-1,271.3-89.9
Conjunto Primavera-1,523.2-1.417-1,518.7-1,459.2-4.5
L-Gante-1,522.8-0.711-330.5-0.7-1,192.3
Conrad Sewell-1,520.3-0.320-210.9-201.9-1,309.5
AnahÃ­-1,520.1-2.795-108.2-80.4-1,411.9
FISHER-1,520.0-1.432-1,370.9-1,193.8-149.1
Ghali-1,518.7-0.489-1,099.5-847.0-419.2
Sky Rompiendo-1,518.6-1.647-319.5--1,199.1
Keri Hilson-1,518.0-1.013-664.0-279.8-854.1
Baby Rasta-1,516.5-1.443-254.0-9.5-1,262.4
A R I Z O N A-1,515.1-0.229-1,300.0-997.3-215.1
Mata-1,515.0-0.845-1,173.7-528.1-341.3
Maggie Rogers-1,514.7-1.095-1,366.1-1,304.4-148.6
mike.-1,513.8-0.548-1,496.6-1,344.9-17.1
Zacari-1,513.8-0.832-114.2-50.7-1,399.5
John Coltrane-1,511.7-0.654-752.1-627.6-759.6
K-391-1,509.9-0.590-630.8-125.5-879.1
iamjakehill-1,508.8-0.603-826.6-721.8-682.2
Christopher Jackson-1,507.5-0.742-703.5-5.2-804.0
Ernia-1,504.9-0.677-1,117.1-676.2-387.8
Au/Ra-1,503.4-0.495-630.0-425.8-873.4
Willie ColÃ³n-1,502.8-1.053-1,210.2-667.2-292.5
Bad Gyal-1,500.7-2.180-1,166.1-546.3-334.6
No Te Va Gustar-1,500.2-0.881-1,451.1-944.3-49.1
N.W.A.-1,499.1-0.663-1,499.1-1,499.1-
Kunaal Vermaa-1,498.5-2.133-1.9-0.1-1,496.6
Paolo Nutini-1,497.6-0.674-1,490.3-1,479.3-7.3
Franz Ferdinand-1,497.1-0.656-1,480.6-1,480.0-16.5
Shilpa Rao-1,495.5-3.356-23.2-8.3-1,472.3
Jimmy Buffett-1,493.6-0.683-838.3-807.0-655.3
Ivan Cornejo-1,492.4-2.603-1,202.9-1,007.8-289.5
Lil Xan-1,491.3-0.203-1,248.5-1,008.6-242.8
Dulce MarÃ­a-1,488.6-2.766-96.6-77.9-1,392.0
Murda-1,487.8-0.617-1,037.1-248.3-450.8
Dallass-1,487.2-1.916-4.7--1,482.5
Bacilos-1,486.8-1.163-1,470.4-1,419.6-16.4
Etta James-1,486.8-1.159-1,484.8-1,465.7-2.0
Miranda!-1,485.3-1.325-1,448.7-1,140.3-36.5
Hayley Williams-1,483.5-0.679-228.0-223.2-1,255.5
Madlib-1,482.2-0.874-149.4-141.3-1,332.7
MONSTA X-1,480.3-0.390-1,420.5-1,291.4-59.8
Bonnie Tyler-1,479.9-0.879-1,453.8-1,449.1-26.1
Janet Jackson-1,479.1-2.438-1,345.2-1,099.9-134.0
Ramones-1,478.8-0.791-1,478.8-1,478.8-
Famous Dex-1,478.1-0.231-1,341.0-593.2-137.1
Iron & Wine-1,477.7-0.466-1,396.2-1,341.9-81.5
Abel Pintos-1,476.3-0.884-1,079.1-961.1-397.2
Adriel Favela-1,475.8-0.730-1,295.8-455.6-180.0
James Brown-1,475.2-0.723-1,456.6-1,145.8-18.7
SLANDER-1,474.7-0.697-993.1-8.7-481.6
New Order-1,474.7-0.633-1,474.7-1,462.5-
The Verve-1,473.5-0.713-1,473.5-1,472.8-
Gavin DeGraw-1,472.4-0.327-1,248.7-1,247.7-223.7
Mc Davi-1,472.0-1.225-419.6-67.9-1,052.4
Tiziano Ferro-1,471.9-0.578-1,184.2-1,039.5-287.7
Pet Shop Boys-1,471.6-0.814-1,442.5-1,369.8-29.1
Justin Moore-1,470.6-0.530-1,394.1-1,316.7-76.6
Vald-1,470.5-0.367-1,124.4-915.7-346.1
EDEN-1,470.1-0.319-1,464.3-1,356.0-5.8
Jawsh 685-1,469.6-0.288-1,469.1-60.1-0.5
Sticky Fingers-1,465.0-0.542-1,465.0-1,440.4-
Amenazzy-1,464.6-0.800-934.6-156.0-530.1
Tiakola-1,462.7-2.567-632.4-433.5-830.3
RBD-1,460.7-2.899-1,432.3-31.4-28.4
Heart-1,460.4-0.786-1,459.2-1,453.4-1.2
Judas Priest-1,458.3-0.765-1,458.3-1,458.3-
Felipe AraÃºjo-1,458.1-0.667-1,318.8-672.4-139.2
Caetano Veloso-1,456.9-0.662-1,240.9-854.6-216.0
Chuck Berry-1,456.8-1.382-1,456.8-1,449.9-
Mobb Deep-1,455.2-0.805-1,305.7-1,064.7-149.5
A Great Big World-1,455.1-0.359-1,434.0-362.8-21.2
Vicetone-1,454.1-0.506-1,346.1-286.5-108.0
Nine Inch Nails-1,453.8-0.638-1,444.1-1,432.3-9.8
LEA-1,453.3-0.865-1,031.1-681.9-422.2
Boston-1,449.7-0.678-1,449.7-1,449.7-
Gloria Groove-1,448.7-1.195-949.4-764.5-499.3
Keyshia Cole-1,448.5-1.294-1,161.6-683.3-287.0
Rush-1,447.7-0.597-1,447.7-1,421.1-
LiSA-1,447.7-0.966-1,411.2-1,354.8-36.4
Olivia Newton-John-1,447.0-0.902-1,119.4-463.9-327.6
Simple Minds-1,446.9-0.728-1,446.9-1,442.3-
America-1,446.7-1.092-1,446.7-565.4-
SnÃ¸w-1,444.0-0.448-154.2-51.4-1,289.8
Theory of a Deadman-1,441.3-0.441-1,440.6-1,418.3-0.7
MC Davo-1,437.4-1.182-949.3-332.1-488.1
Steve Miller Band-1,437.2-0.798-1,432.6-1,432.6-4.7
The Wanted-1,436.0-0.564-1,422.2-1,400.5-13.7
Duncan Laurence-1,435.8-0.804-1,404.5-1,231.1-31.3
Alonzo-1,435.7-0.966-856.3-474.3-579.3
Los Cadetes De Linares-1,433.7-1.210-1,433.7-1,424.9-
MAMAMOO-1,433.4-0.439-1,430.3-1,393.0-3.1
Jamule-1,431.9-0.456-864.5-554.6-567.4
LuchÃ¨-1,430.5-0.726-842.8-570.8-587.7
JACKBOYS-1,430.1-0.588-1,430.1-35.9-
Milo j-1,429.5-0.610-520.6-496.0-908.9
Nightwish-1,429.4-0.692-1,429.4-1,428.6-
Lucas & Steve-1,428.5-0.280-951.0-398.2-477.5
Elefante-1,427.5-0.927-1,417.2-1,414.2-10.3
DeJ Loaf-1,425.5-0.599-795.6-285.1-629.9
Modest Mouse-1,424.5-0.514-1,424.5-1,424.2-
Sleeping With Sirens-1,422.6-0.476-1,417.1-1,346.8-5.5
Freddie Gibbs-1,422.2-0.571-1,074.6-252.8-347.6
Neon Trees-1,422.1-0.588-1,409.8-1,393.8-12.4
ROZES-1,421.7-0.339-126.2-91.3-1,295.5
RK-1,421.7-3.586-1,213.6-910.3-208.1
Fedez-1,421.5-0.412-901.9-283.3-519.6
Wolfgang Amadeus Mozart-1,421.4-0.842-1,417.3--4.1
Nothing But Thieves-1,421.4-1.063-1,397.4-1,394.1-24.0
Brendon Urie-1,421.2-0.454---1,421.2
LUM!X-1,419.5-0.777-725.7-3.0-693.8
mxmtoon-1,418.8-0.556-918.0-889.2-500.7
Fugees-1,418.1-0.711-1,416.2-48.9-1.9
Dirty Heads-1,417.6-0.363-1,399.8-1,074.3-17.9
The Prodigy-1,416.1-0.575-1,408.5-1,224.2-7.6
Pinguini Tattici Nucleari-1,414.7-1.250-1,288.1-1,288.1-126.6
Catfish and the Bottlemen-1,414.4-0.642-1,414.4-1,414.4-
TIAGO IORC-1,414.4-0.513-1,100.4-971.4-314.0
Bob Seger-1,413.7-0.874-1,378.1-1,374.7-35.6
James Morrison-1,413.3-0.512-1,369.8-1,010.9-43.4
Fleet Foxes-1,413.2-0.564-1,350.6-1,349.3-62.6
TheFatRat-1,413.2-0.648-1,397.5-632.8-15.7
Christian ChÃ¡vez-1,411.9-2.746-12.8-5.8-1,399.1
Comethazine-1,411.9-0.433-1,410.2-1,268.8-1.7
Lauren Alaina-1,411.4-0.548-463.0-362.9-948.4
The Piano Guys-1,409.9-0.548-1,286.2-1,237.3-123.7
K CAMP-1,409.6-0.275-1,140.6-797.4-269.0
Eve-1,409.2-0.837-777.6-244.7-631.6
Dimitri Vegas-1,408.5-0.394-537.1-2.1-871.5
Chet Faker-1,407.3-0.377-1,023.6-862.2-383.7
Diana Ross-1,407.2-0.643-1,036.5-897.8-370.8
In Flames-1,402.2-0.553-1,362.2-1,362.2-40.0
King-1,401.6-2.112-1,294.7-1,204.9-106.9
back number-1,400.9-1.973-1,400.4-1,400.1-0.4
Heroes Del Silencio-1,400.7-0.826-1,400.7-1,393.8-
Pamungkas-1,400.4-1.442-1,392.7-1,359.4-7.8
Emis Killa-1,397.2-0.595-1,086.6-554.5-310.6
Axwell-1,396.6-0.440-408.6-145.4-988.0
CORPSE-1,396.3-0.856-1,238.3-619.3-158.0
TAEYEON-1,393.1-0.761-1,263.0-1,157.1-130.1
W&W-1,391.9-0.814-853.4-250.5-538.5
GAYLE-1,391.2-0.591-1,327.2-1,305.8-64.0
Projota-1,391.1-0.364-1,280.3-839.0-110.8
Bipolar Sunshine-1,390.9-0.291-75.2-54.3-1,315.7
Lecrae-1,390.7-0.577-1,023.7-354.9-367.0
Billy Talent-1,389.6-1.527-1,389.6-1,372.7-
Twista-1,389.3-0.949-721.7-232.2-667.6
Natasha Bedingfield-1,387.8-0.723-1,193.0-1,142.2-194.9
Lola Indigo-1,387.5-0.835-914.8-183.5-472.7
Aimyon-1,387.4-1.041-1,342.7-1,341.9-44.7
Chino & Nacho-1,387.2-0.523-1,306.7-421.1-80.5
Ricky Montgomery-1,387.0-0.979-1,299.5-1,233.2-87.5
Teto-1,386.5-1.593-873.7-520.3-512.8
Rocco Hunt-1,386.0-0.536-1,076.9-391.1-309.1
Jungle-1,385.2-1.968-1,349.4-1,219.0-35.8
SDP-1,385.1-0.669-1,309.7-668.5-75.4
Paulina Rubio-1,385.0-0.693-1,045.3-907.1-339.7
Kool & The Gang-1,382.8-0.844-1,370.4-1,365.4-12.5
Lijpe-1,381.4-0.642-884.2-650.2-497.2
NEEDTOBREATHE-1,381.4-0.463-1,351.3-1,114.2-30.0
Seafret-1,378.6-1.130-1,378.6-1,206.1-
Hopsin-1,375.4-0.274-1,214.3-1,059.1-161.1
Christopher von Uckermann-1,374.7-2.381-3.4-3.4-1,371.3
Daughtry-1,374.0-0.569-1,371.9-1,348.7-2.1
Abraham Mateo-1,373.9-0.741-932.1-186.6-441.8
Standly-1,373.6-1.344-631.2-375.7-742.4
Little Big Town-1,373.6-0.430-1,228.9-1,214.0-144.7
Elvis Crespo-1,373.1-0.630-745.9-587.2-627.3
Murilo Huff-1,372.3-1.442-1,220.6-564.8-151.7
Placebo-1,371.7-0.595-1,371.7-1,325.0-
The Walters-1,369.4-1.378-1,369.4-1,366.9-
